,Date,Tags,Comments,
401,2017-07-30,[''],"The hike was hard, but not as difficult as we thought it would be after reading some of the reviews.    I’m 6’3”. 300 lbs, If you are doing this hike take plenty of water as it is hot as hell... we took 3 liters for each of us.  Just take your time rest when necessary and don’t give up the waterfall is worth it.",
402,2017-07-29,[''],"Great hike starts off steep levels off at the lake then gets steep again for about the last .7 miles, great waterfall.",
403,2017-07-29,['hiking'],"Love this hike! The view is outstanding. It's a nicely shaded hike... lots of trees. It's a great one to do at the end of summer. Near the waterfall is when it can get a little tough for some hikers. The area is a rocky incline. But once you get to the waterfall its gorgeous and refreshing! If you climb up past the falls, the view is... in my opinion.. one of the best views in town of the valley!",
404,2017-07-27,['hiking'],Quite hard at the end but well worth the effort.,
405,2017-07-26,[''],"Last one mile was hard, especially last 0.5 miles is really hard. Way back isn't that bad. Be careful near the waterfalls.",
406,2017-07-24,[''],"Great test with the trail following the mountain runoff.  Rocky section precedes the last portion of the climb to the lower waterfall, so be prepared to keep pushing right up through the final section...views are xlnt in spots!",
407,2017-07-24,[''],A great workout with a rewarding view!,
408,2017-07-24,[''],"Definitely a hard hike the last 1/2 mile, be prepared!!!",
409,2017-07-23,['hiking'],"I started the hike at the trailhead that was off of Wasatch Blvd instead of the one listed on here. This one off of Wasatch was pretty steep up to the lake. The view of the lake itself nestled in the mountains and the views of the valley are worth it already. The rest of the hike up to the falls was relatively easy until about the last half mile where it gets steep and feels like it never ends. At one point I wondered if seeing the falls was even worth it. Once I got up there, it was. Hiking on a hot day and standing in the cool mist of the waterfall will make you want to stay drenched in it's awesomeness and not come back down. I'd do it again, even in the middle of a hot summer day.",
410,2017-07-17,['hiking'],"well worth the hike.
gorgeous waterfall",
411,2017-07-13,[''],I liked,
412,2017-07-11,['hiking'],"This totally kicked my butt, but I loved it!!  Amazing water fall at the top. I was thinking this was rated Moderate, but at second glace it is Hard, and that makes complete sense. I will be doing it again this week. :)",
413,2017-07-09,[''],My first hike EVER and I am glad this was it!,
414,2017-07-09,['hiking'],"Amazing! Last mile is all the way up, but worth it when you get to the waterfall. Keep climbing up the waterfall for more adventures. Took about 3 hours including climbing up the waterfall all the way to the top and having a food break.",
415,2017-07-07,[''],"If you are wanting to hike to a Lake to swim, this is not the hike for you. You can't swim in this reservoir, since it is used for drinking water. There is little to no shade during the hike so get an early start. We still enjoyed the hike since it was beautiful but it would have been nice to cool off in the water.",
416,2017-07-07,['hiking'],Great trail. The whole trail is fairly easy except the last mile.,
417,2017-07-06,[''],Good steady (and steep) incline from the reservoir to the falls. Great reward though.,
418,2017-07-06,['hiking'],Loved it the hike to the water fall is not easy at all.,
419,2017-07-05,[''],Slippery while trying to get to the falls. But was worth it.,
420,2017-07-03,['hiking'],It's a great hike. I would say is pretty easy until the last mile to get to the falls and then it's moderate to hard. The trail is beautiful and well marked. I would highly recommend it. It's about 4.7 miles round trip it took me walking at a good fast pace to compete it in around 1hr 40min. I would plan on more time if you casually hike this trail.,
421,2017-07-03,[''],"Great half day hike.  Lots of boulders and some steep grades, so be prepared to take some extra time going up.  The falls are amazing!",
422,2017-07-02,['hiking'],Loved this hike! The hike did get steep but totally worth it!,
423,2017-07-02,['hiking'],"This. Trail. Is. No. Joke! We stopped a lot for pictures because the whole way up was so beautiful. Buuut we also had to stop a lot to catch our breath. Bring tons of water, and wear good shoes. Although it was hard to make it to the top, the falls made it worth it. So beautiful",
424,2017-07-02,[''],"Very beautiful, but busy trail! Get here early on the weekends, because it gets packed!",
425,2017-07-01,[''],Pretty hike with a beautiful waterfall!,
426,2017-07-01,[''],great solo hike!,
427,2017-06-28,[''],Awesome trail. Gets pretty steep and technical the closer to the waterfall you get but it is well worth it!,
428,2017-06-28,[''],"Great hike, beautiful, and the waterfall is amazing! The last part of the hike up to the waterfall is steep, but it was well worth it.",
429,2017-06-27,['hiking'],A+ for sure.,
430,2017-06-26,['hiking'],"Close to town, the reservoir is great (till it dries up in the fall) and the waterfall is great. A little rocky and steep towards the end but still great.",
431,2017-06-25,['hiking'],Great hike! it get's strenuous at last 0.5 mile but totally worth it! Word of advice: Take lots of water! :),
432,2017-06-24,['hiking'],Very challenging! But totally worth it!,
433,2017-06-23,['hiking'],Nice trail with abundant water  if you have filtration or purification no need to carry much water.  Amateur signs (looks like a boy scout project) have appeared on the trail both before the wilderness area and within it.  The mileage provided on the signs does not appear to be accurate.  Trekking poles are a plus.,
434,2017-06-23,['hiking'],"I love this trail! It's mostly shady which is nice, considering it's very steep especially as you get towards the back end of the trail. It also can be slippery at points so keep your eyes open and be careful! Bring enough water with you. The falls are a great place to stop and have a snack with large flat areas and magnificent views.",
435,2017-06-22,['hiking'],"Absolute must do!  Yup, gets steep and rocky towards the end, but trail is perfectly marked.  Pathway can get tight in some places; can be problematic with in/out traffic.  Take your time getting down to the flat rock from the trail near the falls...gets slicks/muddy -- use trees and branches to ease down.  Did the hike on Father's Day '17, witnessed all demographics.  Get out and do it!",
436,2017-06-21,[''],"Beautiful trail. Amazing Falls. Last 1/4 mile pretty steep and rocky, but so worth it!",
437,2017-06-20,['hiking'],Lovely hike to a beautiful reservoir and then on to the falls. Parts are steep and over large rocks. We went on to the the upper falls which was had a few parts that were even steeper. The trail to the upper falls was not well defined in several places. We mainly just kept heading up & eventually came to the falls. Definitely worth the hike.,
